ProductID	xLocation	yLocation
1045040	14.2	14
1045041	14.2	14
1045052	18.4	14
1045081	14.2	14
1045082	14.2	14
1045091	14.2	14
1045109	20.2	14
1045114	20.2	14
1045117	20.2	14
1045126	8.2	4
1045129	20.2	14
1045130	20.2	14
1045132	8.2	4
1045133	20.2	14
1045134	8.2	4
1045141	20.2	14
1045142	8.2	4
1045143	20.2	14
1045162	14.2	10
1045163	10	6
1045227	6.4	8
1045345	16.2	10
1045411	6.2	8
1045438	6.6	8
1045675	6.2	8
1045677	6.2	8
1045729	6.6	8
1045823	20.2	14
1045860	10.2	6
1045869	12.4	14
1045870	10	10
1045901	8.2	4
1045985	16	6
1045991	8.66	10
1046077	10.4	12
1046078	8.4	12
1046122	6.2	14
1046123	8.6	6
1046124	20.6	4
1046127	18.6	4
1046139	18.6	4
1046140	16	14
1046142	18	14
1046144	12.4	14
1046145	12.2	14
1046146	12.4	14
1046147	14	14
1046150	12.4	14
1046151	14	14
1046152	18.4	14
1046153	14.2	2
1046154	14.2	2
1046155	16.2	2
1046156	14.2	2
1046158	14.2	2
1046159	14.2	2
1046160	14.2	2
1046161	16.2	2
1046182	2.4	4
1046183	2.4	4
1046188	4.4	4
1046189	1	4
1046193	2.2	4
1046196	18	8
1046197	18.4	8
1046198	18.2	8
1046199	18	8
1046201	18.6	8
1046202	18.6	8
1046203	18.4	8
1046205	18.4	8
1046206	18.4	8
1046207	18.6	8
1046208	18.2	8
1046209	18	8
1046210	18.6	8
1046211	18	8
1046212	18.6	8
1046213	18.2	8
1046214	18.6	8
1046215	18	8
1046216	18	8
1046217	18.8	8
1046218	18.2	8
1046219	18.8	8
1046220	18.8	8
1046221	18.8	8
1046224	10.8	8
1046229	14	14
1046230	4.2	4
1046233	4.4	4
1046234	10	12
1046235	4.2	4
1046236	6.6	14
1046238	6.6	14
1046239	6.6	14
1046240	6.6	14
1046243	4	4
1046244	10.4	12
1046245	2	4
1046246	4	4
1046247	10.4	12
1046248	4	4
1046249	6	4
1046250	10.4	12
1046264	8.4	6
1046265	8.2	6
1046266	8.2	6
1046275	8.62	10
1046276	8.4	8
1046376	4.4	4
1046528	2.2	4
1046608	2.4	4
1046772	2.4	4
1047101	10.4	16
1047106	14.4	6
1047108	6.6	8
1047109	6.6	8
1047120	8.4	10
1047151	8	4
1047152	8.2	4
1047165	6	14
1047168	20.2	14
1047170	10.4	6
1047171	14.4	6
1047173	11.2	6
1047245	1	4
1048736	20.4	0
1048984	2.2	4
1049531	6.4	8
1049696	21	6
1049697	21	6
1049698	21	6
1049722	20.2	14
1050076	1	4
1050162	10.4	12
1050165	12.4	12
1050166	10.6	12
1050167	10.4	12
1050285	8.4	8
1050316	4.4	4
1050325	10.6	8
1050331	8.6	8
1050470	6.2	8
1050503	4.2	4
1050545	6.4	14
1052441	6	4
1054453	6	16
1055112	10.4	8
1055113	10.4	8
1055114	14.6	10
1055115	14.6	10
1055166	8.6	8
1055168	8.4	12
1055169	6.7	10
1055170	6.7	10
1055171	12.4	8
1055172	12.4	8
1055173	8.6	8
1055175	18	0
1055178	10.6	12
1055179	14	6
1055188	18.6	4
1055189	12.4	12
1055190	21	4
1055192	19	4
1055193	8	4
1055194	11.2	8
1055240	6	4
1055245	8.62	10
1055246	8.2	10
1055279	16.6	10
1055337	6.8	14
1055352	6.8	14
1055531	10	6
1055572	10	8
1055575	6.8	8
1055585	12.6	12
1055587	2.2	4
1055596	12.2	0
1055603	10	10
1055626	14.6	8
1055632	14.6	8
1055637	16.8	8
1055638	16.2	8
1055641	16.4	8
1055642	16.4	8
1055644	16.4	8
1055645	16.4	8
1055647	16.4	8
1055649	16.4	8
1055650	16.4	8
1055651	16.4	8
1055652	16.4	8
1055653	16.4	8
1055664	8.6	8
1055665	18	10
1057350	16.8	6
1057351	6.8	8
1057352	6.8	8
1057353	10.4	8
1057354	8.8	6
1057860	2.4	4
1057861	24	0
1057862	30	0
1057863	20.6	8
1057864	20.6	8
1057865	20.6	8
1057866	20.6	8
1057867	20.6	8
1057868	20.6	8
1057869	20.6	8
1057870	20.6	8
1057871	20.6	8
1057872	20.6	8
1057889	16.2	8
1058023	16.6	8
1058024	16.6	8
1058027	16.6	8
1058028	16.6	8
1058029	16.6	8
1058030	16.6	8
1058031	16.6	8
1058032	16.6	8
1058033	16.6	8
1058036	16.6	8
1058038	16.6	8
1058039	16.6	8
1058041	16.6	8
1058042	16.6	8
1058043	16.6	8
1058046	16.6	8
1058049	16.6	8
1058050	16.6	8
1058051	16.6	8
1058052	16.6	8
1058053	16.6	8
1058054	16.6	8
1058055	16.6	8
1058056	16.6	8
1058060	16.6	8
1058061	16.4	8
1058073	16.2	8
1058078	16.6	8
1058080	16.6	8
1058082	16.6	8
1058084	20.4	8
1058101	20.4	8
1058107	8.4	6
1058115	8.2	6
1058153	16.6	8
1058154	16.6	8
1058158	8.4	4
1058162	6.2	4
1058164	8.2	4
1058166	6.2	4
1058167	10.6	12
1058175	12.2	4
1058178	10.2	4
1058180	10.2	4
1058181	12.2	0
1058449	12.6	12
1058450	12.6	12
1058452	12.6	12
1058454	12.6	12
1058455	12.6	12
1058532	12.4	12
1058587	16.4	4
1058805	12.6	12
1058827	11	10
1058841	17.2	6
1058842	17.2	6
1058934	12.6	12
1058936	8	6
1059696	6.2	16
1059720	8.4	16
1060101	8.2	12
1060146	8.4	4
1060183	6	4
1060192	6.2	16
1060514	6	4
1060572	8.4	10
1060577	10.6	12
1060586	12	12
1060668	16.6	4
1060669	10.4	12
1060732	6	16
1060795	4.2	4
1060851	4.2	4
1061038	7.4	12
1061040	8.2	6
1061042	8.2	6
1061043	8.2	6
1061081	10.2	8
1061127	8.6	8
1062034	8.8	8
1062154	11	14
1063197	8.8	8
1063210	6.4	8
1063466	6.6	8
1063624	6	8
1063855	10.2	14
1063856	16.4	8
1063858	8.62	10
1063859	8.6	8
1063861	8.2	8
1064162	8.2	8
1064163	6.2	6
1064171	2.6	4
1064172	18	0
1064198	6	12
1064216	10.4	4
1064234	12.2	0
1064237	10.8	14
1064254	10.4	14
1064255	14.2	0
1064258	14.2	10
1064259	14.2	10
1064263	16.2	10
1064264	16.2	10
1064265	10.4	8
1064266	10.4	8
1064290	4.2	4
1064295	10.6	12
1064303	2.2	4
1064332	4.2	4
1064359	6.2	4
1064360	8.4	4
1064375	12.2	0
1064380	8.6	8
1064381	8	8
1064385	2.2	4
1064391	8	8
1064392	8.6	8
1064399	6.8	8
1064401	16	8
1064402	16	8
1064403	16.2	8
1064405	16.4	8
1064453	6.4	10
1064454	14.8	8
1064457	14.2	8
1064459	16	8
1064465	16.4	8
1064466	16.2	8
1064468	6.6	8
1064471	6.6	8
1064483	18	2
1064485	2.2	4
1064497	16	8
1064499	16	8
1064503	30	0
1064558	9	16
1064579	6.4	14
1064580	10	10
1064677	12.4	4
1064761	10.48	4
1064765	10.48	4
1064851	10.4	4
1064855	6.2	4
1064899	6.2	4
1064914	6.2	4
1065233	8	12
1065676	8	8
1066493	4	4
1066495	18.2	8
1066518	6.4	14
1066519	6.4	14
1066520	6.4	14
1066524	12.4	6
1066599	14.4	8
1066660	9	12
1066731	8.4	6
1066918	2.2	4
1066967	4.2	4
1066977	4.2	4
1066992	10.6	8
1066993	8.2	6
1067007	10.4	8
1067027	14.6	10
1067032	8	6
1067197	4.2	4
1067231	10.6	14
1067338	10.8	6
1067450	9	10
1067452	10.6	8
1067872	8.4	6
1067909	8	10
1067924	8.4	12
1068014	20.8	6
1068149	10	8
1068151	6.2	8
1069094	2.2	16
1069095	21	4
1069096	11	10
1069702	8.4	8
1069720	6.6	8
1070261	6.4	8
1070733	6.6	8
1070786	8.4	8
1070837	8	6
1070838	12.2	8
1070843	20.4	10
1070848	12.2	0
1070855	10.8	8
1070870	16.4	12
1070871	10.8	6
1070874	1	4
1070875	14	6
1070896	6	12
1070897	6	14
1070898	6	14
1070899	6	14
1070900	6	14
1070904	10.4	6
1070905	8.4	10
1070906	8.4	6
1070907	12.4	6
1070911	18	0
1071007	16.8	4
1071022	20.4	2
1071084	12	6
1071085	12.4	6
1071088	12.2	6
1071092	6.4	6
1071174	12.4	6
1071178	12.2	6
1071185	12	6
1071191	12.4	6
1071195	2.2	4
1071210	12.2	6
1071222	12.2	6
1071223	12.2	6
1071241	6.4	6
1071303	18.6	6
1071344	10.6	6
1071387	12.2	6
1071426	16.6	6
1071445	18.4	6
1071564	12.2	0
1071569	6.2	8
1071570	18.4	14
1071571	18.4	14
1071599	8	10
1071600	10.2	12
1072827	6.4	16
1072828	10.4	8
1072890	12	12
1072891	4.2	4
1072892	8.4	4
1072909	16.4	8
1072921	6.6	8
1072922	6.6	8
1072942	8	8
1072944	12.2	0
1072953	12.2	0
1072956	8.6	8
1072966	2.2	4
1072969	8	8
1072970	8	8
1072979	8	8
1073038	6.4	8
1073070	2.6	4
1073074	2.2	4
1073082	2.2	4
1073115	16.4	6
1073120	12.8	6
1073132	2.2	4
1073157	20.6	12
1073160	20.6	12
1073593	2.4	4
1073660	18.2	10
1074593	2.2	0
1074800	8.2	4
1074803	8.4	0
1075253	8.2	4
1075272	4.2	4
1075290	12.2	0
1075666	6	14
1075692	6.4	4
1075702	10.6	12
1075834	6.2	8
1075835	16.8	6
1075838	10.2	4
1075839	16.4	6
1075840	20.4	6
1075842	20.4	6
1075850	2.2	0
1075851	20.6	6
1075852	20.8	6
1075854	20.6	6
1075861	6.72	10
1075863	2.4	16
1075864	24	20
1075871	2.2	16
1075872	2.2	16
1075876	2.2	16
1076235	14.2	0
1076237	8.2	6
1076239	20.2	10
1076240	14.6	10
1076252	10.4	12
1076260	10.6	8
1076394	18.6	14
1076403	6.4	10
1076478	6.4	10
1076479	18.2	14
1076480	12	10
1076481	12.4	10
1076482	10.2	10
1076492	14	10
1076681	20.2	12
1076687	8.4	10
1076690	14.2	10
1076940	16.4	10
1077230	20.4	0
1077386	8	16
1080150	20.6	14
1080162	7.2	14
1080164	6.2	16
1080165	10.2	14
1080173	20	10
1080176	20.4	10
1080178	20.4	10
1080179	20	10
1080180	12.2	0
1080182	20.2	10
1080184	20.4	10
1080185	20	10
1080186	20.2	10
1080194	20.4	10
1080201	6.2	4
1080202	14	10
1080317	18	10
1080365	8.2	14
1080367	10.4	8
1080375	26	0
1080376	10.2	14
1080391	8.6	14
1080394	20.6	14
1080482	10.8	6
1080488	14.8	10
1080489	12.6	12
1080495	4.2	4
1080701	2.2	4
1080786	2.2	4
1080994	12.6	12
1081043	10.8	8
1081045	14.6	14
1081046	14.6	14
1081056	6	12
1081057	8	12
1081065	12.2	8
1081103	2.2	16
1081105	16.4	4
1081106	14.2	2
1081107	10.2	12
1081110	6.4	6
1081111	14.6	10
1081115	12.2	8
1081174	6.2	8
1081183	10.8	6
1081184	10.8	6
1081189	2.4	0
1081190	6.2	6
1081191	10.6	6
1081192	2.4	0
1081193	2.4	0
1081203	10.8	6
1081204	7.2	14
1081209	10.4	6
1081210	10.8	6
1081256	10.8	6
1081274	10.6	6
1081275	6.6	10
1081279	10.6	6
1081281	6.4	14
1081282	2.2	0
1081394	6.2	6
1081411	6.4	4
1081412	6.4	4
1081415	6.4	4
1081429	10	14
1081430	6.4	4
1081431	6.2	6
1081433	6.4	4
1081434	6.8	6
1081444	6.4	4
1081474	6.4	6
1081562	6.6	6
1081568	6.6	6
1081570	6.6	6
1081573	6.8	6
1081574	6.8	6
1081580	6.8	6
1081586	6.8	6
1081608	6.6	6
1081610	6.6	6
1081615	6.6	6
1081618	6.6	6
1081649	6.6	6
1081674	6.6	6
1081684	6.6	6
1081701	6.6	6
1081702	6.6	6
1081713	6.6	6
1081716	6.6	6
1081719	6.6	6
1081727	6.6	6
1081861	8	14
1081996	6.4	6
1081997	6.4	6
1081999	6.4	6
1082000	6.4	6
1082004	6.4	6
1082005	6.4	6
1082007	6.4	6
1082008	6.4	6
1082011	6.4	6
1082013	6.4	6
1082014	6.4	6
1082015	6.4	6
1082017	6.4	6
1082018	6.4	6
1082019	6.4	6
1082021	6.4	6
1082022	6.4	6
1082023	6.4	6
1082024	6.4	6
1082025	6.4	6
1082026	6.4	6
1082027	6.4	6
1082028	6.4	6
1082032	6.4	6
1082034	6.4	6
1082035	6.4	6
1082036	6.4	6
1082037	6.4	6
1082040	6.4	6
1082041	6.4	6
1082042	6.4	6
1082043	6.4	6
1082044	6.4	6
1082045	6.4	6
1082046	6.4	6
1082067	10	14
1082073	2.2	4
1082074	30	0
1082078	2.4	0
1082079	12.2	0
1082080	2.4	0
1082081	2.4	0
1082082	12.2	0
1082083	28	0
1082104	8.2	14
1082111	8.2	14
1082117	8.2	14
1082126	9.2	12
1082153	12.4	14
1082157	12.2	14
1082159	12.6	14
1082178	6.4	6
1082179	6.4	6
1082180	6.2	6
1082194	6.2	6
1082539	14.6	10
1082540	14.6	10
1082541	18	0
1082755	12.2	0
1082788	6.6	8
1082940	8.2	8
1082953	8.2	8
1083023	8.6	8
1083025	6.2	8
1083027	6.2	8
1083029	6.2	8
1083062	8.6	8
1083132	8.6	8
1083176	8.6	8
1083438	6.2	8
1084005	6.4	8
1084291	8.2	8
1084427	8.4	6
1084430	10.4	6
1084459	8.2	8
1084460	8.2	8
1084521	12.4	4
1084522	8.2	8
1084528	6.8	12
1084529	18.2	12
1084531	21	4
1084533	8.2	4
1084534	8.2	4
1084535	14.4	14
1084574	6.6	12
1084575	20.6	6
1084576	10.4	12
1084864	12.2	8
1084898	16	10
1084903	16	10
1084944	12.2	8
1084949	12.2	8
1085711	2.2	0
1085723	10.6	8
1085724	10.6	8
1085771	8.4	6
1085930	8.2	16
1085931	6	14
1085934	6.2	14
1085940	2.2	4
1085953	10.4	6
1085956	6.2	14
1085958	6.2	14
1085959	6.6	14
1085962	6.2	16
1085968	14.2	4
1085970	16.2	4
1085971	10.6	6
1085972	12.2	0
1086077	2.4	4
1086079	2.4	4
1086141	6.2	4
1086156	2.2	4
1086168	14.6	8
1086172	14.2	8
1086173	14.6	8
1086176	14.2	8
1086178	16.6	8
1086180	16.6	8
1086186	18.6	8
1086188	16.4	8
1086193	16.2	8
1086195	16.2	8
1086196	16.6	8
1086200	16.6	8
1086212	16.2	8
1086222	16.2	8
1086272	10.2	6
1086285	20.6	4
1086286	12.2	8
1086417	10.4	8
1086666	8.4	6
1086733	10.6	8
1086735	10.6	8
1086736	10.6	8
1086739	10.6	8
1086745	10.6	8
1086747	10.6	8
1086748	10.6	8
1086750	10.6	8
1086779	10.4	4
1086800	10.4	4
1086815	10.4	4
1086831	10.4	4
1086847	7.2	14
1086866	7.2	14
1086875	10.6	8
1087088	10.6	8
1087135	2.4	16
1087320	10.6	8
1087562	10.6	8
1087590	10.6	8
1087682	10.6	8
1087793	10.6	8
1087794	10.6	8
1087795	10.6	8
1087796	10.6	8
1087818	10.6	8
1088179	10.6	8
1088182	10.6	8
1088183	10.6	8
1088190	10.6	8
1088191	10.6	8
1088388	10.6	8
1089164	10.6	8
1089171	10.6	8
1089375	10.6	8
1089376	10.6	8
1089525	10.6	8
1089534	10.6	8
1091111	10.6	8
1091222	10.6	8
1091390	10.6	8
1091441	10.6	8
1091460	10.6	8
1091555	10.6	8
1091901	10.6	8
1092243	10.6	8
1092289	10.6	8
1092556	10.6	8
1092558	10.6	8
1092696	10.6	8
1092993	10.6	8
1093137	10.6	8
1093217	10.6	8
1093241	10.6	8
1093297	10.6	8
1093336	10.6	8
1093578	10.6	8
1093650	10.6	8
1093799	10.6	8
1093803	10.6	8
1093863	10.6	8
1093958	10.6	8
1094056	10.6	8
1094093	10.6	8
1094094	10.6	8
1094095	10.2	8
1094102	10.6	8
1094103	10.6	8
1094104	10.6	8
1094105	10.6	8
1094107	10.6	8
1094112	10.6	8
1094134	16.2	10
1094344	10.6	8
1094381	10.6	8
1094685	10.6	8
1094686	10.6	8
1094704	4.2	4
1094725	10.6	8
1094806	10.6	8
1094807	10.6	8
1094808	10.6	8
1094871	10.6	8
1094954	10.6	8
1094967	10.6	8
1094968	10.6	8
1095103	10.6	8
1095205	10.6	8
1095220	10.6	8
1095222	4.2	4
1095238	10.6	8
1095333	10.6	8
1095334	10.6	8
1095493	10.6	8
1095500	10.6	8
1095535	10.6	8
1095536	10.6	8
1095537	10.6	8
1095538	10.6	8
1095545	10.6	8
1095546	10.6	8
1095547	10.6	8
1095953	10.6	8
1096266	10.6	8
1096270	10.6	8
1096271	6.2	4
1096351	10.6	8
1096905	4.2	4
1096934	10.6	8
1096935	10.6	8
1096936	10.6	8
1097453	10.6	8
1097460	10.6	8
1097461	10.6	8
1097464	10.6	8
1097470	10.6	8
1097471	10.6	8
1097730	10.6	8
1097758	10.6	8
1097767	10.6	8
1097768	10.6	8
1097775	10.6	8
1097812	10.6	8
1097858	10.6	8
1097859	10.6	8
1097860	10.6	8
1097861	10.6	8
1099310	10.6	8
1099457	10.6	8
1099458	10.6	8
1099459	10.6	8
1099460	10.6	8
1099462	10.6	8
1099464	10.6	8
1099468	10.6	8
1099469	10.6	8
1100819	10.6	8
1100820	10.6	8
1101247	8	16
1101258	14	4
1101259	8.6	6
1101261	16.4	10
1101262	12.2	0
1101263	8.8	14
1101265	6.6	14
1101267	8.4	12
1101268	12.4	12
1101269	12.4	12
1101270	16	2
1101274	10	12
1101276	2.2	4
1101280	10.4	12
1101281	10.2	12
1101283	20.4	14
1101285	10.2	14
1101286	10.2	14
1101288	10.8	14
1101289	6.6	8
1101290	14.2	8
1101291	14	8
1101292	14	8
1101294	14	8
1101295	6.4	10
1101296	14.2	8
1101298	8.2	6
1101299	6.4	6
1101300	16.4	8
1101308	10.4	8
1101309	8.6	6
1101310	10.4	8
1101312	2.4	4
1101314	18.2	4
1101317	10.6	6
1101318	10.2	6
1101319	10.2	6
1101320	8.4	10
1101321	16.4	10
1101322	14.2	10
1101326	10.2	10
1101327	12	10
1101328	12.6	12
1101329	12.6	12
1101331	12.6	12
1101332	8.6	12
1101333	8.8	12
1101335	8.6	12
1101336	8.6	12
1101337	8	6
1101338	12.2	14
1101340	10.4	6
1101341	18.8	10
1101342	12.4	12
1101343	10.4	12
1101344	8.2	16
1101345	8.2	16
1101347	8.2	16
1101349	8.2	16
1101355	2.2	4
1101356	2.2	4
1101357	2.2	4
1101363	10.2	4
1101377	10.4	4
1101378	10.2	4
1101417	10.4	4
1101422	10.2	10
1101424	10.4	4
1101425	16.6	4
1101430	16.6	4
1101431	16.6	4
1101433	16.6	4
1101436	6.4	14
1101454	6.4	6
1101461	8	12
1101520	8.8	14
1101523	6.4	14
1101529	12.6	8
1101554	6.8	6
1101654	8.4	14
1101665	6	12
1101666	10.4	6
1101669	14.4	10
1101674	8	4
1101675	18.2	14
1101684	16.4	10
1101689	16.6	4
1101709	4.2	4
1101715	4.2	4
1101719	12.2	8
1101726	2.2	0
1101727	16.4	12
1101729	4.8	0
1101730	10.4	12
1101732	10.4	12
1101802	7.2	14
1101803	7.2	14
1101804	7.2	14
1101819	7.2	14
1101832	16.6	6
1101837	10.2	6
1101838	16.4	6
1101844	12.2	0
1101845	16.6	6
1101846	10.6	6
1101849	16.6	6
1101851	16.6	6
1101862	21.2	6
1101863	21.2	6
1101911	16.2	0
1101912	22	0
1101913	14.2	0
1101914	16.2	0
1101917	22.2	0
1101918	14	0
1101923	16	8
1101937	8.4	12
1101939	6.4	6
1101941	18.2	14
1101948	6.6	14
1101951	14.2	14
1101952	14.2	10
1102028	6.4	6
1102030	14.6	10
1102035	12.2	0
1102053	2.2	0
1102059	12.2	0
1102073	14.6	10
1102075	14.6	10
1102077	14.6	10
1102078	14.6	10
1102079	14.6	10
1102080	14.6	10
1102095	12	8
1102096	12	8
1102097	8.4	6
1102098	14.8	10
1102099	14.6	10
1102102	10.4	4
1102104	14.4	10
1102106	6.6	8
1108439	10.2	4
1108490	14.2	14
1108491	12.4	8
1108492	8	6
1108495	7	8
1108507	6.4	6
1108727	12.8	12
1110349	10	12
1111315	12.8	12
1111323	10.2	16
1111385	10.2	16
1111406	12.2	6
1111407	12.2	6
1111632	8.7	10
1111633	8.7	10
1111634	8.7	10
1111635	8.68	10
1111636	8.68	10
1111640	8.4	10
1111641	8.68	10
1111642	8.4	10
1111754	12	12
1111759	6.4	6
1111761	6.4	6
1111765	6.6	6
1111767	6.2	6
1111773	12.2	0
1111774	6.4	6
1111775	6.2	6
1111777	6.4	6
1111778	6.4	6
1111792	6.2	6
1111802	6.2	6
1111833	18.4	8
1111849	20	10
1111850	14.4	6
1111851	7.2	14
1111852	6.4	14
1111853	7.2	14
1111855	12.2	6
1111891	10.6	12
1111904	16.4	6
1111919	16.2	6
1111930	16.6	6
1113280	11	14
1113282	18.2	14
1113296	18.8	14
1113297	16.2	6
1113442	12.2	0
1113568	12.2	14
1113573	12.2	0
1113595	2.2	4
1113597	12.2	0
1113601	12.2	0
1113603	20	14
1113622	10	4
1113625	12.2	4
1113644	12.4	14
1113777	2.4	4
1113794	2.4	4
1113800	10.4	14
1113810	8.2	14
1113885	10.4	6
1113890	10.4	6
1113920	7.2	14
1113921	7.2	14
1113959	7.2	14
1113961	16	14
1113962	18.2	8
1113968	10.6	8
1113971	16.6	6
1113972	9	12
1113973	9	12
1113974	16.2	6
1113975	8.2	8
1113976	7.2	14
1114020	16	4
1114022	18.2	14
1114023	10.6	6
1114027	18.2	14
1114030	18.2	14
1114033	12.4	12
1114034	12.4	12
1114038	8.4	12
1114039	8.4	12
1114042	20.2	14
1114047	18.2	14
1114054	18.2	14
1114055	18.2	14
1114188	8.2	6
1114190	10.6	6
1114194	10.6	6
1114197	1	4
1114199	12.6	8
1114201	10.8	10
1114209	10.2	6
1114238	6.2	8
1114239	6.2	8
1114267	14.6	10
1114297	6.2	8
1114360	8.4	8
1114371	18.4	14
1114373	6	14
1114374	19	10
1114375	19	10
1114378	16.4	10
1114407	14	8
1114408	4.2	4
1114427	6.2	8
1114484	8.6	8
1114494	6.4	8
1114518	6.4	8
1114532	6.4	8
1114592	6.2	8
1114594	6.2	8
1114596	8.6	8
1114597	8.6	8
1114609	8.6	8
1114611	8.6	8
1114623	8.6	8
1114694	6.4	8
1114818	8.6	8
1114819	10.4	8
1114827	14.2	8
1114830	14.4	8
1114832	24.2	20
1114833	8	8
1114834	12.4	8
1114837	20.2	12
1114838	10.6	6
1114951	16.2	14
1114967	10	8
1114980	6.4	12
1115114	16	10
1115115	16	10
1115229	8.4	6
1115232	8.4	6
1115233	8.4	6
1115234	12.6	8
1115235	8.4	6
1115238	7.2	14
1115239	30	0
1115243	18	0
1115263	2.4	4
1116436	6	14
1116478	10.4	12
1116539	16.2	8
1116603	14.6	8
1116607	14.6	8
1116614	20.4	8
1116638	16.2	8
1116655	7.4	12
1116697	6.2	4
1116767	6.2	4
1116899	14.8	8
1116940	14.4	8
1116990	14.6	8
1117130	14.6	8
1117177	16.6	6
1117179	6.6	6
1117180	6.2	6
1117201	18.8	8
1117202	20.6	10
1117204	8	4
1117208	16.2	6
1117397	10.4	12
1117399	6.6	8
1117648	18.8	8
1117732	6	14
1117740	16.6	6
1117759	14.4	10
1117760	22.2	0
1117778	6.2	8
1117779	16	8
1117783	6.2	8
1117784	8.6	10
1117968	6	12
1118460	6.4	4
1118468	16.2	8
1118470	8.6	6
1118471	10.2	10
1118472	8.4	6
1118476	20	0
1118477	22.2	0
1118478	20.4	0
1118479	16.6	6
1118480	16.6	6
1118481	16.6	6
1118503	10.4	12
1118510	10.4	12
1118513	12.2	0
1118516	10.6	8
1118518	8.4	8
1118519	6	12
1118526	19	4
1118528	16.8	6
1118530	8.6	8
1118531	8.6	8
1118532	8.6	8
1118533	7.2	14
1118534	6.4	14
1118555	10.2	14
1118556	11	10
1118559	7.2	14
1118560	7.2	14
1118561	7.2	14
1118562	7.2	14
1118563	30	0
1118568	10.6	12
1118579	14.2	10
1118580	20.4	0
1118583	9	10
1118585	12.6	6
1118586	16.2	10
1118589	13	6
1118616	6.4	8
1118617	6.4	8
1118625	16.6	6
1118633	20.4	12
1118638	6.64	10
1118642	18.8	8
1118643	6.6	6
1118644	1	4
1118653	10	8
1118740	14.6	8
1118741	10	16
1118744	10.2	16
1118745	10.6	14
1118747	10	16
1118748	11	14
1118749	10.6	14
1118750	10	14
1118753	10.2	14
1118762	10	16
1118770	6.4	8
1118771	10	14
1118774	2.2	4
1118775	10	14
1118776	10	14
1118778	6.2	4
1118782	10.4	14
1118783	10.4	14
1118784	10.4	14
1118785	10.6	14
1118787	10.4	14
1118792	6	14
1118958	10.4	14
1118959	10.4	12
1118961	4.2	4
1118967	18.2	14
1118968	6.4	6
1118975	8.4	8
1118976	8.4	8
1127942	6.2	4
1127943	26	0
1127944	15	10
1127959	16.6	10
1127981	14.6	8
1127982	18.6	4
1127983	19	4
1127984	14.6	10
1127986	14.6	10
1127988	10	8
1127989	8.4	4
1127991	10.6	6
1127995	14	2
1127996	12.2	0
1127998	12.2	0
1128002	10.4	12
1128003	4.2	4
1128005	14.4	8
1128010	14.2	8
1128015	8	6
1130851	16.2	10
1130864	16.2	10
1130870	16	10
1130884	16.2	10
1130894	16.6	10
1130941	8	8
1130947	8.4	8
1130958	8	8
1130960	8	8
1130962	8	8
1130976	8.4	8
1131031	8.2	8
1131054	8.6	8
1131080	8.4	8
1131081	4.2	4
1131117	8	8
1131136	8	8
1131151	4.2	4
1131271	20.6	12
1131272	6	14
1131296	6.6	8
1131297	10	8
1131308	6.2	8
1131311	6	14
1131351	4.2	0
1131358	8.6	6
1131369	4.2	0
1131401	8.8	6
1131402	8.6	6
1131422	8.6	6
1131430	8.6	6
1131445	8.8	6
1131446	4.2	0
1131447	8.6	6
1131455	8.6	6
1131456	8.6	6
1131457	4.2	0
1131464	8.6	6
1131466	8.8	6
1131476	8.6	6
1131478	8.8	6
1131491	8.8	6
1131493	8.6	6
1131539	8.8	6
1131568	8.6	6
1131569	8.6	6
1131576	8.6	6
1131605	8.8	6
1131606	8.8	6
1131611	8.6	6
1131612	8.6	6
1131615	8.6	6
1131616	8.8	6
1131617	8.6	6
1131634	8.8	6
1131642	8.6	6
1131644	8.8	6
1131647	8.8	6
1131653	8.8	6
1131682	8.8	6
1131687	8.6	6
1131690	6.4	6
1131696	6.4	6
1131697	6.4	6
1131706	6.4	6
1131713	6.4	6
1131717	6.4	6
1131761	6.4	6
1131770	6.4	6
1131777	6.4	6
1131779	6.4	6
1131780	6.4	6
1131787	6.4	6
1131788	6.4	6
1131789	6.4	6
1131791	6.4	6
1131792	6.4	6
1131799	6.4	6
1131805	6.4	6
1131813	6.4	6
1131814	6.4	6
1131816	6.4	6
1131817	6.4	6
1131821	6.4	6
1131823	6.4	6
1131824	6.4	6
1131827	6.4	6
1131828	6.4	6
1131833	4.8	0
1131837	6.4	6
1131838	6.4	6
1131844	6.4	6
1131848	6.2	6
1131850	4.8	0
1131851	4.8	0
1131852	6.4	6
1131854	4.8	0
1131856	4.8	0
1131857	6.4	6
1131858	4.8	0
1131862	4.8	0
1131865	6.4	6
1131866	4.8	0
1131904	4.8	0
1131905	4.8	0
1131906	6.4	6
1131910	4.8	0
1131916	4.8	0
1131917	6.4	6
1131921	6.2	6
1131922	4.8	0
1131926	6.4	6
1131928	4.8	0
1131934	6.4	6
1131938	4.8	0
1131939	4.8	0
1131940	4.8	0
1131941	4.8	0
1131944	4.8	0
1131945	6.4	6
1131946	6.4	14
1131948	4.8	0
1131949	4.8	0
1131950	4.8	0
1131953	4.8	0
1131955	4.8	0
1131956	4.8	0
1131957	6.4	6
1131959	6.4	14
1131961	6.2	6
1131962	6.4	6
1131964	6.4	6
1131965	6.4	6
1131967	4.8	0
1131968	6.4	6
1131971	6.4	6
1131972	6.4	6
1131973	4.8	0
1131974	6.4	6
1131976	6.4	6
1131977	4.8	0
1131978	4.8	0
